"","action","x1","x2","y1","y2","z1","z2"
"21738","on",2531,4618,21430,24717,61742,71077
"21739","on",2531,4618,21430,24717,80279,84665
"21740","on",4619,5535,12001,21429,61742,71077
"21741","on",2531,4618,12001,21429,61742,71077
"21742","on",4619,5535,12001,21429,80279,84665
"21743","on",2531,4618,12001,21429,80279,84665
"21744","on",9063,10127,23381,24717,61742,84665
"21745","on",10128,10413,23381,24717,61742,84665
"21746","on",9063,10127,13011,23380,61742,68805
"21747","on",10128,10413,13011,23380,61742,68805
"21748","on",12999,13204,23381,24717,61742,84665
"21749","on",13205,16146,23381,24717,61742,84665
"21750","on",12829,12998,23381,24717,61742,84665
"21751","on",10493,12073,23381,24717,61742,84665
"21752","on",12074,12452,23381,24717,61742,84665
"21753","on",12453,12828,23381,24717,61742,84665
"21754","on",10414,10492,23381,24717,61742,84665
"21755","on",12999,13204,19902,23380,61742,68805
"21756","on",13205,16146,19902,23380,61742,68805
"21757","on",12829,12998,19902,23380,61742,68805
"21758","on",10493,12073,19902,23380,61742,68805
"21759","on",12074,12452,19902,23380,61742,68805
"21760","on",12453,12828,19902,23380,61742,68805
"21761","on",10414,10492,19902,23380,61742,68805
"21762","on",12999,13204,13011,19901,61742,64701
"21763","on",13205,16146,13011,19901,61742,64701
"21764","on",12829,12998,13011,19901,61742,64701
"21765","on",10493,12073,13011,19901,61742,64701
"21766","on",12074,12452,13011,19901,61742,64701
"21767","on",12453,12828,13011,19901,61742,64701
"21768","on",10414,10492,13011,19901,61742,64701
"21769","on",16147,16945,19902,21510,61742,68805
"21770","on",17059,17500,19902,21510,61742,68805
"21771","on",16946,17058,19902,21510,61742,68805
"21772","on",17501,18168,19902,21510,61742,68805
"21773","on",18620,18854,19902,21510,61742,68805
"21774","on",18855,20078,19902,21510,61742,68805
"21775","on",18169,18619,19902,21510,61742,68805
"21776","on",16147,16945,13011,19901,61742,64701
"21777","on",17059,17500,13011,19901,61742,64701
"21778","on",16946,17058,13011,19901,61742,64701
"21779","on",17501,18168,13011,19901,61742,64701
"21780","on",18620,18854,13011,19901,61742,64701
"21781","on",18855,20078,13011,19901,61742,64701
"21782","on",18169,18619,13011,19901,61742,64701
"21783","on",16147,16945,23381,24717,61742,62834
"21784","on",17059,17500,23381,24717,61742,62834
"21785","on",16946,17058,23381,24717,61742,62834
"21786","on",17501,18168,23381,24717,61742,62834
"21787","on",18620,18854,23381,24717,61742,62834
"21788","on",18855,20078,23381,24717,61742,62834
"21789","on",18169,18619,23381,24717,61742,62834
"21790","on",16147,16945,21511,23380,61742,62834
"21791","on",17059,17500,21511,23380,61742,62834
"21792","on",16946,17058,21511,23380,61742,62834
"21793","on",17501,18168,21511,23380,61742,62834
"21794","on",18620,18854,21511,23380,61742,62834
"21795","on",18855,20078,21511,23380,61742,62834
"21796","on",18169,18619,21511,23380,61742,62834
"21797","on",16147,16945,23381,24717,79808,84665
"21798","on",17059,17500,23381,24717,79808,84665
"21799","on",16946,17058,23381,24717,79808,84665
"21800","on",17501,18168,23381,24717,79808,84665
"21801","on",18620,18854,23381,24717,79808,84665
"21802","on",18855,20078,23381,24717,79808,84665
"21803","on",18169,18619,23381,24717,79808,84665
"21804","on",9063,10127,12926,13010,61742,66330
"21805","on",9063,10127,12001,12925,61742,66330
"21806","on",10128,10413,12926,13010,61742,66330
"21807","on",10128,10413,12001,12925,61742,66330
"21808","on",12999,13204,12926,13010,61742,64701
"21809","on",13205,16146,12926,13010,61742,64701
"21810","on",12999,13204,12001,12925,61742,64701
"21811","on",13205,16146,12001,12925,61742,64701
"21812","on",12829,12998,12926,13010,61742,64701
"21813","on",12829,12998,12001,12925,61742,64701
"21814","on",10493,12073,12926,13010,61742,64701
"21815","on",12074,12452,12926,13010,61742,64701
"21816","on",12453,12828,12926,13010,61742,64701
"21817","on",10414,10492,12926,13010,61742,64701
"21818","on",10493,12073,12001,12925,61742,64701
"21819","on",12074,12452,12001,12925,61742,64701
"21820","on",12453,12828,12001,12925,61742,64701
"21821","on",10414,10492,12001,12925,61742,64701
"21822","on",16147,16945,12926,13010,61742,64701
"21823","on",17059,17500,12926,13010,61742,64701
"21824","on",16946,17058,12926,13010,61742,64701
"21825","on",16147,16945,12001,12925,61742,64701
"21826","on",17059,17500,12001,12925,61742,64701
"21827","on",16946,17058,12001,12925,61742,64701
"21828","on",17501,18168,12926,13010,61742,64701
"21829","on",18620,18854,12926,13010,61742,64701
"21830","on",18855,20078,12926,13010,61742,64701
"21831","on",18169,18619,12926,13010,61742,64701
"21832","on",17501,18168,12001,12925,61742,64701
"21833","on",18620,18854,12001,12925,61742,64701
"21834","on",18855,20078,12001,12925,61742,64701
"21835","on",18169,18619,12001,12925,61742,64701
"21836","on",5621,5712,1870,12000,61742,68726
"21837","on",5536,5620,1870,4728,61742,68726
"21838","on",5536,5620,4729,12000,61742,68726
"21839","on",5713,6519,1870,12000,61742,68726
"21840","on",5621,5712,386,1869,61742,68726
"21841","on",5536,5620,386,1869,61742,68726
"21842","on",5713,6519,386,1869,61742,68726
"21843","on",7259,7283,1870,12000,61742,68726
"21844","on",7259,7283,386,1869,61742,68726
"21845","on",7284,7926,1870,5093,61742,68726
"21846","on",7927,9062,1870,5093,61742,68726
"21847","on",7284,7926,386,1869,61742,68726
"21848","on",7927,9062,386,1869,61742,68726
"21849","on",7284,7926,5094,12000,61742,68726
"21850","on",7927,9062,5094,12000,61742,68726
"21851","on",6520,7164,1870,12000,61742,68726
"21852","on",6520,7164,386,1869,61742,68726
"21853","on",7165,7258,1870,12000,61742,68726
"21854","on",7165,7258,386,1869,61742,68726
"21855","on",4619,5535,1870,4728,61742,68726
"21856","on",4619,5535,4729,12000,61742,68726
"21857","on",2531,4618,1870,4728,61742,68726
"21858","on",2531,4618,4729,12000,61742,68726
"21859","on",4619,5535,386,1869,61742,68726
"21860","on",2531,4618,386,1869,61742,68726
"21861","on",9063,10127,1870,5093,61742,66330
"21862","on",9063,10127,386,1869,61742,66330
"21863","on",9063,10127,5094,12000,61742,66330
"21864","on",10128,10413,1870,5093,61742,66330
"21865","on",10128,10413,386,1869,61742,66330
"21866","on",10128,10413,5094,12000,61742,66330
"21867","on",12999,13204,1870,5093,61742,64701
"21868","on",13205,16146,1870,5093,61742,64701
"21869","on",12999,13204,386,1869,61742,64701
"21870","on",13205,16146,386,1869,61742,64701
"21871","on",12999,13204,5094,12000,61742,64701
"21872","on",13205,16146,5094,12000,61742,64701
"21873","on",12829,12998,1870,5093,61742,64701
"21874","on",12829,12998,386,1869,61742,64701
"21875","on",12829,12998,5094,12000,61742,64701
"21876","on",10493,12073,1870,5093,61742,64701
"21877","on",12074,12452,1870,5093,61742,64701
"21878","on",12453,12828,1870,5093,61742,64701
"21879","on",10414,10492,1870,5093,61742,64701
"21880","on",10493,12073,386,1869,61742,64701
"21881","on",12074,12452,386,1869,61742,64701
"21882","on",12453,12828,386,1869,61742,64701
"21883","on",10414,10492,386,1869,61742,64701
"21884","on",10493,12073,5094,12000,61742,64701
"21885","on",12074,12452,5094,12000,61742,64701
"21886","on",12453,12828,5094,12000,61742,64701
"21887","on",10414,10492,5094,12000,61742,64701
"21888","on",16147,16945,1870,5093,61742,64701
"21889","on",17059,17500,1870,5093,61742,64701
"21890","on",16946,17058,1870,5093,61742,64701
"21891","on",16147,16945,386,1869,61742,64701
"21892","on",17059,17500,386,1869,61742,64701
"21893","on",16946,17058,386,1869,61742,64701
"21894","on",16147,16945,5094,12000,61742,64701
"21895","on",17059,17500,5094,12000,61742,64701
"21896","on",16946,17058,5094,12000,61742,64701
"21897","on",17501,18168,1870,5093,61742,64701
"21898","on",17501,18168,386,1869,61742,64701
"21899","on",18620,18854,386,5093,61742,64701
"21900","on",18855,20078,386,5093,61742,64701
"21901","on",18169,18619,1870,5093,61742,64701
"21902","on",18169,18619,386,1869,61742,64701
"21903","on",17501,18168,5094,12000,61742,64701
"21904","on",18620,18854,5094,12000,61742,64701
"21905","on",18855,20078,5094,12000,61742,64701
"21906","on",18169,18619,5094,12000,61742,64701
"21907","on",7259,7283,28878,39708,58254,76730
"21908","on",7284,7926,28878,39708,58254,76730
"21909","on",7927,10127,28878,39708,58254,76730
"21910","on",5621,5712,28878,39708,58254,76730
"21911","on",5418,5620,33669,39708,58254,76730
"21912","on",5418,5620,28878,33668,58254,71077
"21913","on",5713,7164,28878,39708,58254,76730
"21914","on",7165,7258,28878,39708,58254,76730
"21915","on",10493,10842,28878,39708,58254,76730
"21916","on",10128,10492,28878,39708,58254,76730
"21917","on",7259,7283,39709,46797,76530,76730
"21918","on",7284,7926,39709,46797,76530,76730
"21919","on",7927,10127,39709,46797,76530,76730
"21920","on",5621,5712,39709,46797,76530,76730
"21921","on",5418,5620,39709,46797,76530,76730
"21922","on",5713,7164,39709,46797,76530,76730
"21923","on",7165,7258,39709,46797,76530,76730
"21924","on",10493,10842,39709,46797,76530,76730
"21925","on",10128,10492,39709,46797,76530,76730
"21926","on",28754,29126,49884,51538,66348,76730
"21927","on",29127,29671,49884,51538,66348,76730
"21928","on",23480,24398,49884,51538,76530,76730
"21929","on",24561,24891,49884,51538,76530,76730
"21930","on",24399,24560,49884,51538,76530,76730
"21931","on",22662,23345,49884,51538,76530,76730
"21932","on",23346,23479,49884,51538,76530,76730
"21933","on",24892,25299,49884,51538,76530,76730
"21934","on",25300,25555,49884,51538,76530,76730
"21935","on",28258,28753,49884,51538,76530,76730
"21936","on",27551,28257,49884,51538,76530,76730
"21937","on",26429,27550,49884,51538,76530,76730
"21938","on",26085,26428,49884,51538,76530,76730
"21939","on",25556,25634,49884,51538,76530,76730
"21940","on",25635,26011,49884,51538,76530,76730
"21941","on",26012,26084,49884,51538,76530,76730
"21942","on",10843,10909,28878,39708,68304,76730
"21943","on",10843,10909,39709,46797,76530,76730
"21944","on",28754,29126,30922,37368,68304,76730
"21945","on",28754,29126,40086,49883,68304,76730
"21946","on",28754,29126,37369,40085,68304,76730
"21947","on",29127,29671,42870,49883,68304,76730
"21948","on",29127,29671,30922,37368,70921,76730
"21949","on",29127,29671,40086,42869,70921,76730
"21950","on",29127,29671,37369,40085,70921,76730
"21951","on",23480,24398,30922,39708,68304,76730
"21952","on",24561,24891,30922,39708,68304,76730
"21953","on",24399,24560,30922,39708,68304,76730
"21954","on",22662,23345,30922,39708,68304,76730
"21955","on",23346,23479,30922,39708,68304,76730
"21956","on",21844,22661,30922,39708,68304,76730
"21957","on",21591,21843,30922,39708,68304,76730
"21958","on",24892,25299,30922,37368,68304,76730
"21959","on",25300,25555,30922,37368,68304,76730
"21960","on",28258,28753,30922,37368,68304,76730
"21961","on",27551,28257,30922,37368,68304,76730
"21962","on",26429,27550,30922,37368,68304,76730
"21963","on",26085,26428,30922,37368,68304,76730
"21964","on",25556,25634,30922,37368,68304,76730
"21965","on",25635,26011,30922,37368,68304,76730
"21966","on",26012,26084,30922,37368,68304,76730
"21967","on",24892,25299,37369,39708,68304,76730
"21968","on",25300,25555,37369,39708,68304,76730
"21969","on",28258,28753,37369,39708,68304,76730
"21970","on",27551,28257,37369,39708,68304,76730
"21971","on",26429,27550,37369,39708,68304,76730
"21972","on",26085,26428,37369,39708,68304,76730
"21973","on",25556,25634,37369,39708,68304,76730
"21974","on",25635,26011,37369,39708,68304,76730
"21975","on",26012,26084,37369,39708,68304,76730
"21976","on",23480,24398,40086,49883,76530,76730
"21977","on",23480,24398,39709,40085,76530,76730
"21978","on",24561,24891,40086,49883,76530,76730
"21979","on",24399,24560,40086,49883,76530,76730
"21980","on",24561,24891,39709,40085,76530,76730
"21981","on",24399,24560,39709,40085,76530,76730
"21982","on",22662,23345,39709,49883,76530,76730
"21983","on",23346,23479,40086,49883,76530,76730
"21984","on",23346,23479,39709,40085,76530,76730
"21985","on",21844,22661,39709,49483,76530,76730
"21986","on",21591,21843,39709,49483,76530,76730
"21987","on",24892,25299,40086,49883,76530,76730
"21988","on",24892,25299,39709,40085,76530,76730
"21989","on",25300,25555,40086,49883,76530,76730
"21990","on",25300,25555,39709,40085,76530,76730
"21991","on",28258,28753,40086,49883,76530,76730
"21992","on",28258,28753,39709,40085,76530,76730
"21993","on",27551,28257,40086,49883,76530,76730
"21994","on",26429,27550,40086,49883,76530,76730
"21995","on",27551,28257,39709,40085,76530,76730
"21996","on",26429,27550,39709,40085,76530,76730
"21997","on",26085,26428,40086,49883,76530,76730
"21998","on",26085,26428,39709,40085,76530,76730
"21999","on",25556,25634,40086,49883,76530,76730
"22000","on",25556,25634,39709,40085,76530,76730
"22001","on",25635,26011,40086,49883,76530,76730
"22002","on",25635,26011,39709,40085,76530,76730
"22003","on",26012,26084,40086,49883,76530,76730
"22004","on",26012,26084,39709,40085,76530,76730
"22005","on",12999,13204,28878,39708,68304,76730
"22006","on",13205,16146,28878,39708,68304,76730
"22007","on",12829,12998,28878,39708,68304,76730
"22008","on",10910,12073,28878,39708,68304,76730
"22009","on",12074,12452,28878,39708,68304,76730
"22010","on",12453,12828,28878,39708,68304,76730
"22011","on",16147,16945,30922,39708,68304,76730
"22012","on",17059,17500,30922,39708,68304,76730
"22013","on",16946,17058,30922,39708,68304,76730
"22014","on",17501,18168,30922,39708,68304,76730
"22015","on",18620,18854,30922,39708,68304,76730
"22016","on",18855,21590,30922,39708,68304,76730
"22017","on",18169,18619,30922,39708,68304,76730
"22018","on",12999,13204,39709,42929,76530,76730
"22019","on",13205,16146,39709,42929,76530,76730
"22020","on",12829,12998,39709,42929,76530,76730
"22021","on",10910,12073,39709,42929,76530,76730
"22022","on",12074,12452,39709,42929,76530,76730
"22023","on",12453,12828,39709,42929,76530,76730
"22024","on",16147,16945,39709,42929,76530,76730
"22025","on",17059,17500,39709,42929,76530,76730
"22026","on",16946,17058,39709,42929,76530,76730
"22027","on",17501,18168,39709,42929,76530,76730
"22028","on",18620,18854,39709,42929,76530,76730
"22029","on",18855,21590,39709,42929,76530,76730
"22030","on",18169,18619,39709,42929,76530,76730
"22031","on",-83857,-82598,-24547,-21898,-52592,-26440
"22032","on",-82597,-80016,-24547,-21898,-52592,-26440
"22033","on",-80015,-78655,-24547,-21898,-52592,-26440
"22034","on",-83857,-82598,-13181,-3302,-52592,-26440
"22035","on",-83857,-82598,-3301,-712,-52592,-26440
"22036","on",-83857,-82598,-17897,-13182,-52592,-26440
"22037","on",-82597,-80016,-13181,-3302,-52592,-26440
"22038","on",-82597,-80016,-3301,-712,-52592,-26440
"22039","on",-80015,-78655,-13181,-3302,-52592,-26440
"22040","on",-80015,-78655,-3301,-712,-52592,-26440
"22041","on",-82597,-80016,-17897,-13182,-52592,-26440
"22042","on",-80015,-78655,-17897,-13182,-52592,-26440
"22043","on",-83857,-82598,-21897,-17898,-52592,-46699
"22044","on",-82597,-80016,-21897,-17898,-52592,-46699
"22045","on",-80015,-78655,-21897,-17898,-52592,-46699
"22046","on",-55041,-53114,-11818,-9235,-40163,-26440
"22047","on",-55041,-53114,-9234,-3192,-40163,-26440
"22048.1","on",-55582,-55322,-11818,-9235,-40163,-26440
"22048.2","on",-55321,-55042,-11818,-9235,-40163,-26440
"22049.1","on",-55582,-55322,-9234,-3192,-40163,-26440
"22049.2","on",-55321,-55042,-9234,-3192,-40163,-26440
"22050","on",-55041,-53114,-3191,-712,-40163,-26440
"22051.1","on",-55582,-55322,-3191,-712,-40163,-26440
"22051.2","on",-55321,-55042,-3191,-712,-40163,-26440
"22052","on",-52378,-52171,-11818,-9235,-40163,-26440
"22053","on",-52736,-52379,-11818,-9235,-40163,-26440
"22054","on",-53113,-52737,-11818,-9235,-40163,-26440
"22055","on",-52378,-52171,-9234,-3192,-40163,-26440
"22056","on",-52736,-52379,-9234,-3192,-40163,-26440
"22057","on",-53113,-52737,-9234,-3192,-40163,-26440
"22058","on",-52378,-52171,-3191,-712,-40163,-26440
"22059","on",-52736,-52379,-3191,-712,-40163,-26440
"22060","on",-53113,-52737,-3191,-712,-40163,-26440
"22061","on",-58259,-56890,-11818,-9235,-40163,-26440
"22062","on",-58418,-58260,-11818,-9235,-40163,-26440
"22063","on",-56889,-55583,-11818,-9235,-40163,-26440
"22064","on",-58259,-56890,-9234,-3192,-40163,-26440
"22065","on",-58418,-58260,-9234,-3192,-40163,-26440
"22066","on",-56889,-55583,-9234,-3192,-40163,-26440
"22067","on",-58259,-56890,-3191,-712,-40163,-26440
"22068","on",-58418,-58260,-3191,-712,-40163,-26440
"22069","on",-56889,-55583,-3191,-712,-40163,-26440
"22070","on",-55041,-53114,-24547,-24194,-52592,-36431
"22071","on",-55041,-53114,-24193,-11819,-40163,-36431
"22072.1","on",-55582,-55322,-24547,-24194,-52592,-36431
"22072.2","on",-55321,-55042,-24547,-24194,-52592,-36431
"22073.1","on",-55582,-55322,-24193,-11819,-40163,-36431
"22073.2","on",-55321,-55042,-24193,-11819,-40163,-36431
"22074","on",-52378,-52171,-24547,-24194,-52592,-36431
"22075","on",-52736,-52379,-24547,-24194,-52592,-36431
"22076","on",-53113,-52737,-24547,-24194,-52592,-36431
"22077","on",-52378,-52171,-24193,-11819,-40163,-36431
"22078","on",-52736,-52379,-24193,-11819,-40163,-36431
"22079","on",-53113,-52737,-24193,-11819,-40163,-36431
"22080","on",-58259,-56890,-22333,-11819,-40163,-36431
"22081","on",-58418,-58260,-22333,-11819,-40163,-36431
"22082","on",-56889,-55583,-22333,-11819,-40163,-36431
"22083","on",-58259,-56890,-24547,-24194,-52592,-50172
"22084","on",-58418,-58260,-24547,-24194,-52592,-50172
"22085","on",-56889,-55583,-24547,-24194,-52592,-50172
"22086","on",-78654,-77647,-24547,-21898,-52592,-51095
"22087","on",-77646,-77343,-24547,-21898,-52592,-51095
"22088","on",-77342,-76261,-22333,-21898,-52592,-51095
"22089","on",-77342,-76261,-24547,-22334,-52592,-51095
"22090","on",-78654,-77647,-13181,-3302,-52592,-51095
"22091","on",-78654,-77647,-3301,-712,-52592,-51095
"22092","on",-77646,-77343,-13181,-3302,-52592,-51095
